datetime,picture_file,latitude,longitude,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2021-04-16 22:42:00.068064,atlantes_703.jpg,40.176408962254776,-122.1296563225142,48.69,33.83,31.12,31.59,982.92,352.41,175.29,109.52,5.9735,-9.9555,60.173,-0.003456,0.030592,0.013647,0.300033,0.103445,0.000909
2021-04-16 22:42:15.068099,atlantes_704.jpg,39.60656627980061,-121.17036991396425,48.69,33.77,31.12,30.44,982.89,351.35,5.25,71.37,5.4118,-9.8816,60.3714,-0.001728,0.029863,0.019008,0.2982,0.104972,0.002742
2021-04-16 22:42:30.068204,atlantes_705.jpg,39.02790582312796,-120.2279130915292,48.69,33.85,31.13,31.33,982.92,0.36,145.63,106.22,4.9306,-9.6178,60.5285,-0.005184,0.030349,0.017302,0.30492,0.10314,0.000299
2021-04-16 22:42:45.068304,atlantes_706.jpg,38.440748611127816,-119.30190336461555,48.69,33.76,31.13,30.46,982.89,329.71,267.38,90.15,4.9177,-10.5098,59.9906,-0.003703,0.02865,0.013647,0.303087,0.106194,0.000299
2021-04-16 22:43:00.068426,atlantes_707.jpg,37.845405417407406,-118.3919992237648,48.69,33.85,31.12,30.77,982.91,7.52,72.83,85.09,4.5605,-10.5504,60.501,-0.004937,0.029378,0.014866,0.302782,0.10314,0.001215
2021-04-16 22:43:15.068489,atlantes_708.jpg,37.242180185384804,-117.49777719724838,48.69,33.81,31.13,30.95,982.91,341.03,204.62,107.01,4.0243,-10.0374,60.4128,-0.003703,0.031563,0.018034,0.30156,0.10314,0.000909
2021-04-16 22:43:30.068645,atlantes_709.jpg,36.631370028288906,-116.61886845485115,48.69,33.81,31.13,30.8,982.9,358.39,29.19,73.17,4.4317,-10.526,60.1128,-0.004937,0.030349,0.020227,0.30156,0.104667,-0.000923
2021-04-16 22:43:45.068817,atlantes_710.jpg,36.013254983875676,-115.75487684560122,48.69,33.77,31.14,30.74,982.92,354.09,163.62,108.94,3.7308,-10.9909,59.0324,-0.003456,0.03132,0.018521,0.304004,0.104972,0.000604
2021-04-16 22:44:00.068942,atlantes_711.jpg,35.38811508990109,-114.90539255814839,48.69,33.87,31.14,30.92,982.93,329.82,284.83,84.18,3.7533,-10.6951,59.3826,-0.00469,0.028892,0.014866,0.303698,0.105889,0.000299
2021-04-16 22:44:15.069069,atlantes_712.jpg,34.756216723742774,-114.07004676227749,48.69,33.87,31.14,31.04,982.92,8.91,84.65,89.16,3.5731,-10.4627,59.2705,-0.003949,0.028892,0.015109,0.302476,0.104667,0.00152
2021-04-16 22:44:30.069193,atlantes_713.jpg,34.117816017494604,-113.24842281644915,48.15,33.79,31.14,30.49,982.88,339.22,214.61,106.02,2.8086,-10.3918,59.0387,-0.003456,0.030592,0.016815,0.305225,0.104972,0.001215
