Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
1152,2022-04-15 19:51:31.754229,-17.519706594160105,129.22470998448333,419.1427036740595,35.1158,28.8356,1017.4722,348.771,330.3887223063123,66.06625467156644,348.61271544594393,13.341324806213379,-16.161033630371094,-15.5646390914917,330.38765679680176,66.06602927532384,348.4546409628877,-0.0010600537061691284,-0.0018743053078651428,-0.0027866587042808533,330.35623451152514,66.17317445283382,348.4523707787623,0.018543999642133713,0.03147599846124649,0.01659199967980385
1153,2022-04-15 19:51:36.988190,-17.26135636405544,129.4328992567685,419.0507388409319,35.0447,28.8998,1017.457,348.2901,330.3985543636225,66.09298803197788,348.1331012699729,12.901495933532715,-16.015869140625,-15.401352882385254,330.39695609935677,66.09044720160664,347.98001880142635,0.0010780803859233856,-0.00034671276807785034,-0.0012595988810062408,330.37305726745086,66.14476086588657,347.9794937306339,0.020495999604463577,0.031964000314474106,0.012199999764561653
1154,2022-04-15 19:51:42.229835,-17.002364838185294,129.64074861647595,418.9591941459016,35.0269,28.9335,1017.4604,347.8206,330.34711620898315,66.20366441728876,347.6688635573709,13.086671829223633,-16.026750564575195,-15.509142875671387,330.34567845416285,66.20472309661011,347.5223090421236,-0.0013649389147758484,-0.002789542078971863,-0.00034343451261520386,330.3144235085209,66.2550615907931,347.5185088956241,0.01878799870610237,0.0302559994161129,0.010003999806940556
1155,2022-04-15 19:51:47.472450,-16.743042953737646,129.84802164599805,418.8681874299813,35.0092,28.7071,1017.4702,347.3571,330.2977032054327,66.36358646651544,347.19857429716427,12.835420608520508,-15.731553077697754,-15.639863967895508,330.295906865681,66.36008257947123,347.0450154229231,-0.002280641347169876,-0.0012624040246009827,0.000572551041841507,330.30621020604394,66.3139651421953,347.0439422294497,0.02025200054049492,0.03171999752521515,0.013175999745726585
1156,2022-04-15 19:51:52.705969,-16.483912341416765,130.05431841707863,418.77790652406077,35.0803,28.8815,1017.4387,346.8784,330.28960601617166,66.3364432947538,346.71760347486935,12.577439308166504,-15.238153457641602,-15.6478271484375,330.2897801859955,66.33762491748023,346.5553770905714,-0.0019748173654079437,-0.0006511285901069641,0.0005721114575862885,330.30860760244263,66.32781676583208,346.5549245905389,0.02000799961388111,0.030743999406695366,0.01268799975514412
1157,2022-04-15 19:51:57.932554,-16.22486886482006,130.2597405639649,418.68831828137866,34.9736,28.8172,1017.4775,346.3897,330.2818332608962,66.35257620157338,346.22433745829477,12.326756477355957,-15.030695915222168,-15.669353485107422,330.28144735520806,66.35411299413663,346.06078772484517,-0.00258544459939003,-0.001261778175830841,-3.8702040910720825e-05,330.29628935627454,66.40314009199899,346.05840398882486,0.02122800052165985,0.032207999378442764,0.01268799975514412
1158,2022-04-15 19:52:03.169532,-15.965047250140527,130.46498825795922,418.599130278306,35.0625,29.0039,1017.4661,345.8965,330.26002105178173,66.44468130253101,345.7303875690296,12.289667129516602,-14.978658676147461,-15.964057922363281,330.2576099950047,66.44687379325458,345.5573156981033,-0.0019741617143154144,0.0017929226160049438,0.0011830497533082962,330.2634054105155,66.41055767743762,345.56100570780245,0.019763998687267303,0.031964000314474106,0.013419999741017818
1159,2022-04-15 19:52:08.414828,-15.704572593803544,130.66997322989994,418.51039515065474,34.9558,28.6642,1017.4626,345.3924,330.2643821275668,66.4268476786081,345.2206847022174,12.227884292602539,-14.649394989013672,-16.077007293701172,330.2642455237834,66.42261296132268,345.0468290670839,-0.00044670701026916504,-0.0003447681665420532,-0.0006497539579868317,330.2432017109506,66.43102092419097,345.04594797268095,0.020983999595046043,0.03269600123167038,0.016103999689221382
1160,2022-04-15 19:52:13.649925,-15.444347340973156,130.87400035226918,418.42242602213327,34.9558,28.7438,1017.4497,344.8655,330.23971831447386,66.37801182604251,344.6832154088818,11.992660522460938,-14.370363235473633,-16.294099807739258,330.2377375596146,66.37565541077885,344.5007212919955,-0.0007507987320423126,-0.0009554550051689148,0.0002667214721441269,330.1897725561682,66.33851284207232,344.49855782957593,0.01756799966096878,0.032207999378442764,0.01439599972218275
1161,2022-04-15 19:52:18.890540,-15.18361589268444,131.07767761535285,418.3349725562267,34.9025,28.9518,1017.4651,344.3429,330.2565308251159,66.32993412447479,344.1879993732992,12.63274097442627,-14.210505485534668,-15.844279289245605,330.25323184374673,66.32378695422177,344.0430217779765,-0.002887412905693054,0.002098560333251953,0.0017931610345840454,330.2658984295625,66.25240464720598,344.0479446368208,0.01903199963271618,0.03245199844241142,0.013907999731600285
1162,2022-04-15 19:52:24.122271,-14.923093045547121,131.28046182046825,418.24827972067754,35.0625,28.7162,1017.4531,343.8858,330.29402856365925,66.2634695536614,343.72071198123274,11.764518737792969,-14.042030334472656,-16.011533737182617,330.29423346933436,66.26256796869096,343.55266200689374,-0.00013771653175354004,0.0005716681480407715,-0.0015668291598558426,330.31824158426696,66.1744107170736,343.5534526012902,0.020495999604463577,0.03245199844241142,0.014883999712765217
1163,2022-04-15 19:52:29.355814,-14.662245963695076,131.48278349954973,418.16217466604894,35.0092,28.7071,1017.4795,343.3513,330.31470354627686,66.15818901779481,343.15750995019914,11.414993286132812,-14.045904159545898,-16.82933235168457,330.31454986702056,66.15916573484613,342.967567512023,-0.0007481686770915985,0.0014879703521728516,0.00026563555002212524,330.3187504333601,66.08888991847587,342.9697907385978,0.01756799966096878,0.031231999397277832,0.01634800061583519
1164,2022-04-15 19:52:34.599573,-14.400661154001405,131.68497514879797,418.0765291279374,35.0269,28.7652,1017.4932,342.8054,330.3825546454918,66.01339583757972,342.63850948837927,11.321273803710938,-14.081436157226562,-16.53350067138672,330.38157792844044,66.01044519585827,342.47188873112407,-0.0013583377003669739,-0.00034455209970474243,-3.979913890361786e-05,330.3843236644868,66.01727538502828,342.4713132876865,0.02147199958562851,0.030988000333309174,0.013663999736309052
1165,2022-04-15 19:52:39.838936,-14.139115599592222,131.88644935864716,417.991604252475,34.9558,28.808,1017.4929,342.2805,330.32914256618227,66.02097734755843,342.09463689269677,11.243027687072754,-13.662995338439941,-16.846786499023438,330.32930307562776,66.0141744791451,341.9148902194041,-0.0010528229176998138,-0.0015658959746360779,0.0008765216916799545,330.36566358767436,65.97578881600963,341.91377177592756,0.02025200054049492,0.03171999752521515,0.01756799966096878
1166,2022-04-15 19:52:45.075152,-13.877439360692762,132.0873524670188,417.90734912539347,34.938,28.6826,1017.4727,341.7163,330.37466236190585,65.87647103528847,341.5167431247585,11.114377975463867,-13.621116638183594,-17.43125343322754,330.373303154261,65.87408729926814,341.3240617807251,0.0010857507586479187,-0.0003437548875808716,-0.0015668869018554688,330.35917149286826,65.82748491856114,341.3223200824867,0.02122800052165985,0.032207999378442764,0.014151999726891518
1167,2022-04-15 19:52:50.306731,-13.615828587799317,132.28754921188923,417.8238310147422,34.9736,28.6857,1017.459,341.1517,330.32985973604514,65.8364666173197,340.98476018087365,11.157315254211426,-13.338480949401855,-16.62515640258789,330.32834684914394,65.83977242887799,340.82512499959216,-0.002884659916162491,0.0014891475439071655,0.00026506371796131134,330.3404499443532,65.9321780581591,340.8266583770608,0.019763998687267303,0.031231999397277832,0.016103999689221382
1168,2022-04-15 19:52:55.541032,-13.353836315836972,132.48739586945726,417.7409123316485,34.9203,28.7805,1017.4619,340.6496,330.3465322278091,65.86790597806927,340.46922091741567,10.89621639251709,-12.888731956481934,-16.83395004272461,330.3468600768893,65.86399227967486,340.29323255571387,-0.0016623064875602722,-0.0021756812930107117,-0.0015670955181121826,330.3608448892149,65.81504714408254,340.2898038007505,0.020739998668432236,0.031964000314474106,0.014151999726891518
1169,2022-04-15 19:53:00.766538,-13.092110466357806,132.68641300817447,417.65880236553386,34.9025,28.5327,1017.4712,340.1114,330.3400093971518,65.82107820111966,339.93495156770626,10.631437301635742,-12.91361141204834,-16.896509170532227,330.3391556235055,65.82049763504021,339.7630869327158,-0.00013457238674163818,-0.00034262239933013916,-0.0030943378806114197,330.31368584809053,65.73219011926112,339.7595625551041,0.02147199958562851,0.030499998480081558,0.010491999797523022
1170,2022-04-15 19:53:06.000030,-12.829772385397137,132.88528261295502,417.57723061270235,34.938,28.7407,1017.437,339.5916,330.2344249178671,65.83579042859188,339.42733703123275,10.681573867797852,-12.410345077514648,-16.34813690185547,330.2374233709128,65.83186306981912,339.2736919258533,-0.0007450766861438751,-0.0006478875875473022,-3.960169851779938e-05,330.25418807023055,65.76940098985935,339.27332821828,0.019763998687267303,0.030743999406695366,0.014883999712765217
1171,2022-04-15 19:53:11.241960,-12.566826394948231,133.08401212658848,417.49620720349395,34.9558,28.909,1017.458,339.1071,330.24802040941006,65.73742204416536,338.9403121000123,10.912643432617188,-12.28615951538086,-17.027515411376953,330.2496699000946,65.73591257235879,338.7732046917788,0.0013933107256889343,-0.0024805888533592224,-0.002482861280441284,330.2656764484145,65.73371325144603,338.7676910215713,0.02122800052165985,0.031964000314474106,0.011467999778687954
1172,2022-04-15 19:53:16.491566,-12.30329993146869,133.28259165864156,417.41574925468956,34.9025,28.8356,1017.4202,338.6042,330.220197633826,65.82326386165407,338.4488560835678,10.950963973999023,-11.905230522155762,-16.324731826782227,330.2210582376614,65.82650137132066,338.30222729001326,0.001698412001132965,-0.0015637576580047607,0.0008770246058702469,330.22298435100737,65.78152457563613,338.3007366012269,0.020495999604463577,0.03294000029563904,0.012443999759852886
1173,2022-04-15 19:53:21.753793,-12.038953671453593,133.48121172491398,417.3357932740126,35.0269,28.8142,1017.4412,338.148,330.2144739353015,65.85184820333058,337.9932892961171,10.732451438903809,-11.558174133300781,-16.411258697509766,330.21228485967254,65.85549552434736,337.8340058695778,-0.0010504499077796936,-0.0018687471747398376,-0.00034455396234989166,330.20009638709865,65.79347057649447,337.830708595756,0.022447999566793442,0.0331839993596077,0.015859998762607574
1174,2022-04-15 19:53:26.984116,-11.776026820782903,133.67820643692127,417.25701754896113,34.9025,28.7377,1017.4497,337.6675,330.1681515923505,65.76690114062313,337.50364669489727,10.480283737182617,-11.309860229492188,-16.554683685302734,330.1654161015879,65.76367046114571,337.33737256974246,-0.002270970493555069,-0.0009518042206764221,0.0002658981829881668,330.1857051785174,65.82273110689881,337.335647946977,0.01878799870610237,0.030743999406695366,0.01659199967980385
1175,2022-04-15 19:53:32.243733,-11.511452186234926,133.87588768178574,417.1785076274002,34.9914,28.6581,1017.4297,337.1616,330.21656055809297,65.73855585556757,336.9758984682979,9.789344787597656,-11.416894912719727,-16.977582931518555,330.2189408790187,65.7398467613207,336.78873762466117,-0.0001326054334640503,-0.0015621036291122437,-0.002176819369196892,330.1205929851597,65.87439465778078,336.7915294644844,0.025619998574256897,0.033427998423576355,0.011467999778687954
1176,2022-04-15 19:53:37.485898,-11.247577047746894,134.0725130825674,417.10096759844663,35.0447,28.5724,1017.4375,336.5977,329.9994561651349,65.97501017444425,336.4029531724132,9.68452262878418,-11.31070613861084,-17.3574161529541,329.99868435375873,65.97640353303493,336.2080400640686,0.0004786364734172821,-0.0018674060702323914,-0.0018716715276241302,329.9760661823222,66.05277187814484,336.205065516685,0.019519999623298645,0.030743999406695366,0.015371999703347683
1177,2022-04-15 19:53:42.718829,-10.983997844691398,134.26840055814748,417.0242779759048,34.9736,28.701,1017.4619,336.0432,329.9846995414331,66.00031602531914,335.90076351368805,9.444284439086914,-13.01632022857666,-17.109901428222656,329.98503422070246,65.99940761015954,335.7751699952298,-0.0010479800403118134,-0.0021720081567764282,-0.0009548887610435486,329.984856635784,66.0686793887218,335.77175319309754,0.02025200054049492,0.030743999406695366,0.015371999703347683
1178,2022-04-15 19:53:47.950932,-10.720300116360828,134.46387268018165,416.94832075205454,34.9736,28.701,1017.4788,335.6287,329.97504165394673,66.0161347434369,335.47136318094766,9.404173851013184,-11.974910736083984,-17.507856369018555,329.97474454071784,66.01523315846644,335.30227501785487,-0.0025743991136550903,-0.000950157642364502,0.0005722716450691223,329.9624945964414,66.07312584187147,335.30169786687,0.01878799870610237,0.03147599846124649,0.01195599976927042
1179,2022-04-15 19:53:53.186122,-10.456287213192644,134.6590878925315,416.8730444798418,35.0269,28.8478,1017.4692,335.0912,329.9800072014733,66.13595675204643,334.88232425183116,9.782411575317383,-10.449747085571289,-17.752182006835938,329.97961446559606,66.13995241271088,334.67279453866274,-0.0010476671159267426,-0.00033896416425704956,-0.0006494875997304916,329.97366878592356,66.0706396530136,334.6717563499089,0.020495999604463577,0.031231999397277832,0.013419999741017818
1180,2022-04-15 19:53:58.427753,-10.191810900404551,134.85416746610238,416.79841357343986,34.9558,28.7254,1017.4592,334.473,329.95244738817235,66.08411561624602,334.28260802949467,9.889184951782227,-10.159756660461426,-17.092910766601562,329.952392746659,66.08443663513702,334.10229274295364,-0.0007419474422931671,0.0024102255702018738,-0.0021763965487480164,329.9272883863646,66.01912636629336,334.10327287509955,0.019763998687267303,0.0302559994161129,0.012443999759852886
1181,2022-04-15 19:54:03.660478,-9.9275895426276,135.04859466525588,416.7246348697448,34.8847,28.9549,1017.4558,333.9229,329.9060089320054,66.05141950068918,333.74965007610587,9.636882781982422,-10.137382507324219,-17.147363662719727,329.9051824791158,66.05499851981426,333.5692289216327,-0.002268649637699127,-0.0012538433074951172,0.0008776932954788208,329.8987586862014,66.12047954338718,333.5682607423179,0.019763998687267303,0.03245199844241142,0.014883999712765217
1182,2022-04-15 19:54:08.900944,-9.662850730870527,135.24295078925434,416.65149701279796,34.9203,28.704,1017.4666,333.3545,329.92141442367836,66.10522773097054,333.1367054848944,9.436864852905273,-9.555564880371094,-17.862110137939453,329.9206118764509,66.10349969311052,332.9219950732404,-0.00013018399477005005,0.00180044025182724,0.0017936527729034424,329.92569353719335,66.06669180367332,332.9261478282558,0.019763998687267303,0.032207999378442764,0.01439599972218275
1183,2022-04-15 19:54:14.135754,-9.398256661307014,135.43676222815273,416.57918770723694,34.8847,28.8111,1017.4631,332.7005,329.9420006138368,66.06368652043852,332.48180474915875,9.369187355041504,-9.75879192352295,-18.144807815551758,329.94335299129244,66.06044901077193,332.2766548947955,-0.001045871526002884,0.0002732202410697937,-0.0003444291651248932,329.94157372701363,66.06102957685138,332.2768205268829,0.01878799870610237,0.030743999406695366,0.014639999717473984
1184,2022-04-15 19:54:19.372703,-9.133413632104217,135.6303304972066,416.5076028800066,34.9736,28.8998,1017.4861,332.0546,329.9649773702047,66.03038251804554,331.8266325134036,9.131058692932129,-9.116225242614746,-18.454551696777344,329.96355669085733,66.02730210272986,331.59649953460377,-0.004098743200302124,-0.001253969967365265,0.0014879070222377777,329.9716128989834,66.00576651627681,331.59565771378857,0.020495999604463577,0.03147599846124649,0.01268799975514412
1185,2022-04-15 19:54:24.612706,-8.868286630678266,135.82369320925417,416.4367384640655,34.9914,29.7076,1017.4827,331.3777,329.94958553891007,66.04633783994669,331.1659500225355,9.231568336486816,-8.823860168457031,-17.85749053955078,329.9499338785578,66.04501961343688,330.9609043285572,-0.005013987421989441,0.0002733767032623291,0.0002659708261489868,329.96680444580767,66.01537659243903,330.9616146682309,0.019519999623298645,0.031964000314474106,0.013663999736309052
1186,2022-04-15 19:54:29.846188,-8.603344028752199,136.01652172970662,416.36672304191575,34.938,28.9824,1017.4653,330.7523,329.9811478430647,66.03218568798643,330.54780424227107,9.196293830871582,-8.761154174804688,-18.03213119506836,329.9825582771283,66.03053278220727,330.3446744163549,0.0017055310308933258,0.002716854214668274,-0.0009550154209136963,330.0197349967807,66.09037206952576,330.3472562278611,0.019276000559329987,0.030743999406695366,0.01268799975514412
1187,2022-04-15 19:54:35.079747,-8.338273447524422,136.20905662818805,416.29747669514364,35.0625,28.5786,1017.4568,330.1303,330.0174298079358,66.1200424112803,329.91451251752204,9.231876373291016,-8.480840682983398,-18.343935012817383,330.014704562457,66.12274716619162,329.70526625720413,-0.00012636929750442505,0.0008843764662742615,0.00209912471473217,329.964045049383,66.11892226025641,329.7075987668057,0.019519999623298645,0.03269600123167038,0.013175999745726585
1188,2022-04-15 19:54:40.320356,-8.072726048612306,136.40156298641364,416.22891388312104,34.9025,28.7499,1017.4751,329.499,329.9852527867559,66.15777237625545,329.29498362395066,9.233617782592773,-8.131216049194336,-17.97820472717285,329.9879404661943,66.14968543227815,329.0989640249604,-0.001958277076482773,-0.0006427466869354248,0.0008772648870944977,330.00720159965374,66.0963075039145,329.0991347796897,0.018543999642133713,0.030743999406695366,0.013907999731600285
1189,2022-04-15 19:54:45.557450,-7.807235280560556,136.59366613432422,416.1611770412192,34.8847,29.1721,1017.4631,328.8807,330.03122337496467,66.08751022026352,328.6612206161489,8.902356147766113,-7.786865234375,-18.365230560302734,330.03043448811553,66.09061795633588,328.4373748264801,0.0001795440912246704,-0.0009476393461227417,0.0005720090121030807,330.0295397333343,66.0312567822593,328.43630590187496,0.020495999604463577,0.030743999406695366,0.015615999698638916
1190,2022-04-15 19:54:50.796080,-7.541554320491079,136.78555725526786,416.0942065365373,34.9025,28.6642,1017.4729,328.1942,330.0144142794173,65.97231907991126,327.96480428309064,9.012124061584473,-7.346330165863037,-18.49715232849121,330.0115968263846,65.96753794749225,327.7469144183781,0.00018020346760749817,-0.0015583783388137817,-0.0009554624557495117,330.00345524089397,65.98891643959439,327.74439066347975,0.019519999623298645,0.03269600123167038,0.013419999741017818
1191,2022-04-15 19:54:56.039070,-7.275536836774825,136.9773537998459,416.0279705839383,34.8847,28.8264,1017.4639,327.4989,330.0251479216979,66.02300591374193,327.25614142085055,8.701078414916992,-7.063426971435547,-18.9980411529541,330.0240414310524,66.02185161177219,327.01601246020044,0.0010958537459373474,0.0014961957931518555,0.0005718525499105453,329.984634654636,66.02239802690579,327.0185703660446,0.019519999623298645,0.030988000333309174,0.012443999759852886
1192,2022-04-15 19:55:01.281146,-7.009460721442154,137.16886738752711,415.96254282264454,34.9736,28.9243,1017.4697,326.7765,329.9787743523281,66.06429440727466,326.5349280860106,8.458914756774902,-6.899217128753662,-18.912555694580078,329.9789826730978,66.06479984127323,326.2978932010545,-0.003790583461523056,-0.0006415769457817078,-0.0003447551280260086,329.9880258435589,66.03935738661494,326.2967901255035,0.019763998687267303,0.030499998480081558,0.015859998762607574
1193,2022-04-15 19:55:06.522132,-6.7433394353088785,137.36010079164646,415.89792960617405,34.9558,28.6704,1017.4402,326.0526,329.99036176825507,65.96903375892049,325.8170171476343,8.569451332092285,-6.459660530090332,-18.55376625061035,329.98972314556767,65.96733304181716,325.5910061879986,-0.0016519203782081604,0.0024128928780555725,0.0008766669780015945,329.9708513328909,65.92756085028017,325.5944690939078,0.019763998687267303,0.030988000333309174,0.016835998743772507
1194,2022-04-15 19:55:11.761681,-6.477181811269703,137.55106009389962,415.8341359606414,34.8847,28.7652,1017.4397,325.3775,329.98608265474,65.83836540990897,325.15938604377794,8.694432258605957,-6.3936309814453125,-18.980920791625977,329.9863797679689,65.83868642879996,324.9398022921512,-0.0025681443512439728,-0.0012520179152488708,-0.0003449637442827225,330.01766886455675,65.8332769189773,324.9373468391446,0.01903199963271618,0.030499998480081558,0.015371999703347683
1195,2022-04-15 19:55:17.006853,-6.210649491087031,137.74199988444332,415.771085154632,34.9203,28.8509,1017.4055,324.6956,330.03475799786014,65.78142212279857,324.45694206877715,8.294755935668945,-6.208761692047119,-19.22861099243164,330.0359054696407,65.77829389615871,324.22838344858104,-0.0007349066436290741,-0.0003351643681526184,0.0008765589445829391,330.0551392823435,65.79780091642826,324.2282570900814,0.02000799961388111,0.031231999397277832,0.016103999689221382
1196,2022-04-15 19:55:22.245372,-5.944362450244627,137.932488252782,415.7089268406247,34.8847,28.7407,1017.425,323.9969,330.0609005469084,65.7362267610606,323.77060367983927,8.244928359985352,-6.152869701385498,-19.12969970703125,330.06203777340517,65.7301000813751,323.5551897587008,-0.001650158315896988,-0.0015562847256660461,-4.005059599876404e-05,330.08437249199113,65.61210173327396,323.5544520982705,0.020983999595046043,0.032207999378442764,0.012443999759852886
1197,2022-04-15 19:55:27.480618,-5.678148602117647,138.12266115144857,415.64762167374545,34.9203,28.6398,1017.4258,323.3323,330.0569253768114,65.67691339830822,323.1100253493561,8.139302253723145,-5.9256367683410645,-19.17142677307129,330.0557232635175,65.67644894544465,322.8949836735274,-0.0007338337600231171,0.0005821883678436279,-0.00034587085247039795,330.0456692250592,65.70862596662458,322.89571791886317,0.01659199967980385,0.03147599846124649,0.014151999726891518
1198,2022-04-15 19:55:32.717765,-5.411760104856644,138.31270777149558,415.5871153185044,34.8669,28.5908,1017.4509,322.6677,330.13121734441364,65.7103061931604,322.45918003844014,8.560145378112793,-5.328885078430176,-19.292551040649414,330.1320062312628,65.71126924983338,322.2458424948094,-0.0028708651661872864,0.00027705729007720947,-4.0493905544281006e-05,330.14479576048365,65.72877502467611,322.246108872187,0.020983999595046043,0.03147599846124649,0.017324000597000122
1199,2022-04-15 19:55:37.954772,-5.145299110599129,138.50256712291457,415.52743434599626,34.9203,28.8601,1017.4028,321.998,330.1361692315619,65.63783788606656,321.7504898554434,7.580343723297119,-5.303845405578613,-19.828659057617188,330.1336864577986,65.64222286751371,321.5036058377041,-0.00012223422527313232,-0.0009444728493690491,0.0008753407746553421,330.12078764555105,65.7202372882136,321.503260913151,0.019763998687267303,0.030988000333309174,0.014151999726891518
1200,2022-04-15 19:55:43.197477,-4.878464322964556,138.6924654943609,415.46851553396766,34.8669,28.6642,1017.4236,321.2735,330.1159723621862,65.71493706141767,321.04302569140265,8.055810928344727,-4.740942001342773,-19.570100784301758,330.11525177722876,65.71341392923276,320.81355524095227,-0.00012213736772537231,0.001499570906162262,-0.0006518512964248657,330.0876031714685,65.73925253486291,320.8157613920542,0.019276000559329987,0.03245199844241142,0.016835998743772507
1201,2022-04-15 19:55:48.442495,-4.611446367924726,138.88227868940768,415.4104057108846,34.8847,28.8876,1017.448,320.5751,330.12983081601215,65.67541075669081,320.3339188668665,7.449714660644531,-4.675631046295166,-19.740638732910156,330.13030892925406,65.67114871864872,320.08948005685005,-0.0010373890399932861,-0.0015542283654212952,-0.0006521362811326981,330.1622093277726,65.66205773686343,320.08684360383046,0.02025200054049492,0.031964000314474106,0.012931999750435352
1202,2022-04-15 19:55:53.680381,-4.34471822122611,139.07168272509605,415.3532093218883,34.8314,28.8111,1017.4277,319.8389,330.1504306665489,65.70812736281516,319.6248154574249,8.197429656982422,-4.476274490356445,-19.867141723632812,330.1476337040838,65.70831177792276,319.411413026997,-0.0025641433894634247,-0.0027752816677093506,-0.0009576454758644104,330.1451884963609,65.70543626828218,319.406631894578,0.019763998687267303,0.03269600123167038,0.015615999698638916
1203,2022-04-15 19:55:58.916790,-4.0780042165986865,139.26088574466814,415.29686775844965,34.9558,28.7652,1017.4604,319.1771,330.17006746041267,65.68060170046002,318.951594446788,8.062617301940918,-3.9863507747650146,-19.9901065826416,330.1712524982337,65.678190643683,318.73104763848835,-0.0016469806432724,-0.0009429007768630981,0.0014853738248348236,330.15287587427173,65.68266441758936,318.73074369507026,0.02025200054049492,0.031964000314474106,0.016103999689221382
1204,2022-04-15 19:56:04.152142,-3.811283874531474,139.44991427391065,415.2413785508821,34.7602,28.704,1017.4275,318.5212,330.1597641200497,65.63414275372558,318.3207513448565,8.386866569519043,-3.920018196105957,-19.662616729736328,330.1586542143096,65.63382856502376,318.1292328405293,-0.005921807140111923,0.0005844086408615112,0.0005689710378646851,330.14479576048365,65.56452263551564,318.12998074624346,0.018543999642133713,0.030743999406695366,0.011711999773979187
1205,2022-04-15 19:56:09.397140,-3.5440063111943276,139.63917015191348,415.1866316369737,34.938,28.808,1017.4141,317.9031,330.15373306301257,65.63630109350332,317.6783481477547,7.570778846740723,-3.5788755416870117,-19.944129943847656,330.1534701007295,65.63555660288378,317.45472092413934,0.0004923716187477112,-0.0009425356984138489,-0.00034735165536403656,330.1635104788095,65.55071199301388,317.4534539240483,0.02025200054049492,0.03171999752521515,0.015859998762607574
1206,2022-04-15 19:56:14.624994,-3.2775856041122005,139.8276642631916,415.13291698903237,34.8847,28.8142,1017.4346,317.2205,330.16566881858716,65.50837165034898,316.9873891358433,7.329939365386963,-3.3710522651672363,-20.09051513671875,330.1645384222796,65.50828968807893,316.75603013808745,-0.0016450732946395874,0.003027893602848053,-0.0009584221988916397,330.16470917700883,65.44897632532654,316.75933253455116,0.020495999604463577,0.031231999397277832,0.013175999745726585
1207,2022-04-15 19:56:19.857323,-3.0108249291515623,140.01625567486303,415.07999251888236,34.8491,28.6183,1017.4214,316.546,330.13823536378584,65.48230764847621,316.3184711443835,7.302143573760986,-3.2854578495025635,-20.590768814086914,330.13827292982626,65.48081866723714,316.08813667500317,-0.0004230402410030365,0.0005848407745361328,0.0024008993059396744,330.1831131217274,65.51500376403305,316.08950271283715,0.020983999595046043,0.030988000333309174,0.01512799970805645
1208,2022-04-15 19:56:25.091682,-2.7439454895151494,140.2047994614102,415.02790596966435,34.8669,28.7071,1017.4175,315.8455,330.1530295535281,65.48452745995645,315.60715133855626,7.257720470428467,-2.7371342182159424,-20.585494995117188,330.15185134589626,65.4854973468186,315.3714278499208,-0.0010333545506000519,-0.0021635517477989197,0.0020950045436620712,330.21283127480615,65.5228311608219,315.36868211387446,0.01903199963271618,0.030988000333309174,0.012199999764561653
1209,2022-04-15 19:56:30.324324,-2.4771143257138757,140.39318935897958,414.9766918620413,34.8669,28.7683,1017.4031,315.1447,330.2136372371282,65.58258848587033,314.92252732710006,7.19452428817749,-2.564500093460083,-20.023195266723633,330.20989429346304,65.58332614630069,314.7000783111165,-0.0022543705999851227,-0.0006359219551086426,0.002094592899084091,330.16558685631713,65.61213588421981,314.701143820627,0.01781199872493744,0.031964000314474106,0.013419999741017818
1210,2022-04-15 19:56:35.568168,-2.209669894517792,140.58190387006417,414.9262274867822,34.9736,28.7285,1017.4146,314.462,330.21838421860133,65.64481150920915,314.2265652016216,7.087337970733643,-2.150479555130005,-20.337982177734375,330.2183227468988,65.64514618847848,313.9915622979436,-0.0025591962039470673,0.000586383044719696,0.0008725076913833618,330.13274047659854,65.69876317346308,313.99556820389176,0.019519999623298645,0.032207999378442764,0.013663999736309052
1211,2022-04-15 19:56:40.806659,-1.9424672283514899,140.77035122928626,414.8766774450605,34.8314,28.7132,1017.4224,313.7624,330.14690970403177,65.72510038290265,313.5309445856017,6.9839982986450195,-1.9601513147354126,-20.57388687133789,330.14801619467727,65.72688306227602,313.29604754985576,0.00019028037786483765,0.0011974647641181946,0.000567099079489708,330.15870544072834,65.74865770535003,313.29818539906597,0.019276000559329987,0.032207999378442764,0.014639999717473984
1212,2022-04-15 19:56:46.043520,-1.6753166998271345,140.9586770924125,414.828006531145,34.7958,28.6367,1017.4363,313.0618,330.18385419725234,65.74477815790145,312.8202634024618,6.933375835418701,-1.65023934841156,-20.827791213989258,330.18122798951646,65.74313891250065,312.5830133665468,-0.0007251277565956116,-0.0003295019268989563,-4.3740496039390564e-05,330.12769296680193,65.70411804177238,312.5814458381323,0.019519999623298645,0.030743999406695366,0.013175999745726585
1213,2022-04-15 19:56:51.276176,-1.4083499649214832,141.14680047884843,414.7802389042662,34.8491,28.7805,1017.4285,312.3535,330.11980068321594,65.72599513768392,312.1253565412101,6.964125633239746,-1.6096307039260864,-20.872709274291992,330.11859515482746,65.7252028357402,311.90002177030226,0.0004971325397491455,-0.0009396076202392578,-0.0009602457284927368,330.095696945635,65.74478498809063,311.8984371664148,0.01781199872493744,0.029767999425530434,0.016103999689221382
