Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
465,2022-04-19 23:57:15.937005,-35.16501737095308,-88.93512960277594,430.61063803190217,34.5113,29.8361,34.5113,33.3125,1005.6599,359.4404,328.8078886832912,67.47473530107146,359.57230158498214,24.181650161743164,-3.541297674179077,0.797907292842865,328.80615723033657,67.47464650861224,359.6889871760609,-0.0023134425282478333,0.000689968466758728,0.0008051954209804535,328.73719281028696,67.475841791717,359.690524021985,0.019519999623298645,0.03147599846124649,0.014639999717473984
466,2022-04-19 23:57:26.169025,-35.594876063469066,-88.36482104865007,430.78200416999346,34.6002,29.7412,34.6002,33.3063,1005.646,359.7962,328.7754555300174,67.42696495801638,359.90395191887995,24.41040802001953,-3.4174716472625732,0.8555001020431519,328.7731025298483,67.42484759937368,0.01558839933645994,0.00043555721640586853,-0.00022617727518081665,-0.0010274909436702728,328.7876098516454,67.30597498705878,0.015520122457659605,0.020739998668432236,0.031231999397277832,0.014151999726891518
467,2022-04-19 23:57:36.401486,-36.02156035460466,-87.78795626772829,430.9520749473435,34.5647,29.5362,34.5647,33.3104,1005.647,0.1101,328.7884841158592,67.27234313558564,0.20727257577162997,24.612285614013672,-3.6029138565063477,0.7339463829994202,328.7886924366289,67.26854555040711,0.31007097820514157,0.001352105289697647,7.934123277664185e-05,-0.0013332683593034744,328.8173792311429,67.31730627089183,0.3087933859848054,0.02000799961388111,0.03171999752521515,0.012931999750435352
468,2022-04-19 23:57:46.641071,-36.44526790117074,-87.2040189070301,431.1208888312486,34.5113,29.6097,34.5113,33.3063,1005.6514,0.414,328.8352401758225,67.32736030935008,0.5178631286013685,24.865814208984375,-3.6132261753082275,0.9286593198776245,328.8335053077733,67.32653385646051,0.6206098243684289,-0.00078553706407547,-0.00022588670253753662,0.000499313697218895,328.8521619694912,67.29530623157522,0.6208757748592364,0.02000799961388111,0.031231999397277832,0.012199999764561653
469,2022-04-19 23:57:56.890940,-36.86603429227746,-86.6126889611308,431.2884205048626,34.618,29.7259,34.618,33.3,1005.656,0.7138,328.85861308316225,67.32269529014697,0.806234622493806,24.720779418945312,-3.6647253036499023,0.7954989671707153,328.85980836626703,67.3232826864156,0.8980693440098306,0.0007417798042297363,0.0013012737035751343,-0.0007225833833217621,328.848658082447,67.30126898672064,0.8995110475332322,0.019276000559329987,0.030499998480081558,0.015859998762607574
470,2022-04-19 23:58:07.139264,-37.28328097360872,-86.01451761129213,431.45440122968415,34.5647,29.7076,34.5647,33.2979,1005.6226,1.0256,328.8860636134366,67.2048403760184,1.152980541571169,25.27272605895996,-3.6445460319519043,1.808755874633789,328.88488882089933,67.2070943384445,1.2825444276495508,-0.0010911747813224792,-0.0014472007751464844,0.0008042864501476288,328.9002055201131,67.17466460026529,1.2812216121063897,0.019276000559329987,0.03171999752521515,0.012199999764561653
471,2022-04-19 23:58:17.386670,-37.69694698991221,-85.4093447009321,431.61876971286875,34.5113,28.9977,34.5113,33.3021,1005.6379,1.3869,328.93096186194566,67.21071433870462,1.4818138093024975,24.87187957763672,-3.7381677627563477,0.9361282587051392,328.9289913523701,67.20929365935724,1.5661354828140668,-0.0020068585872650146,7.988512516021729e-05,0.0004984606057405472,328.953696146598,67.1487167116084,1.5672460288844285,0.02147199958562851,0.031964000314474106,0.014639999717473984
472,2022-04-19 23:58:27.628099,-38.10674554307922,-84.79734564123501,431.78137630317735,34.618,29.7841,34.618,33.2938,1005.6343,1.6578,328.9463366177673,67.11363686003122,1.7619941454719443,25.147985458374023,-4.2147932052612305,1.3544223308563232,328.94533257995937,67.1146887091634,1.864953697681186,-0.0013955309987068176,-0.0008360743522644043,-0.0028612855821847916,328.96788927969334,67.26181098388548,1.8603106631494581,0.019519999623298645,0.031231999397277832,0.013419999741017818
473,2022-04-19 23:58:37.860543,-38.51246551269044,-84.17860267691545,431.9421031233974,34.4935,29.6555,34.4935,33.2979,1005.6465,1.9318,328.9912143757089,67.25145641710374,2.0056254990624183,25.217355728149414,-3.5604372024536133,1.1646441221237183,328.9911733945739,67.24678456771144,2.0875149848992285,-0.0029221326112747192,0.0003855377435684204,-0.00011214613914489746,329.00938267890115,67.19485463945185,2.0884724920434996,0.02000799961388111,0.0302559994161129,0.01195599976927042
474,2022-04-19 23:58:48.105681,-38.91486972458424,-83.55167997665087,432.1012188182475,34.6713,29.677,34.6713,33.3,1005.6577,2.153,328.9973581308673,67.21962773557148,2.2125290044950296,25.893211364746094,-3.3741302490234375,0.7463757991790771,328.99814701771646,67.21514713147594,2.2650420601550265,-0.00017274916172027588,0.0009963884949684143,-0.002555975690484047,329.0012854896401,67.28090136261567,2.264948571940762,0.020739998668432236,0.03147599846124649,0.012199999764561653
475,2022-04-19 23:58:58.358008,-39.31363988282412,-82.91676347957944,432.2585644416959,34.4758,29.5913,34.4758,33.2958,1005.6782,2.335,328.98995079071244,67.31146645915148,2.4051194216350558,25.71808624267578,-3.4254589080810547,1.1961026191711426,328.98772756413763,67.30755959094623,2.4752718677134338,-0.0007831007242202759,-0.0005305483937263489,-0.00041795894503593445,328.9496321840419,67.36362178365368,2.4752532981366278,0.02000799961388111,0.031964000314474106,0.013419999741017818
476,2022-04-19 23:59:08.597359,-39.70789141635327,-82.27499776536014,432.4137603676353,34.6536,29.9401,34.6536,33.3,1005.6667,2.5442,328.97081943084726,67.36082823628315,2.609433004711763,25.821292877197266,-3.7005980014801025,1.0249603986740112,328.9710994686032,67.36313684022262,2.669631517291905,-0.003531709313392639,-0.0008351132273674011,0.003246733918786049,328.98731433769285,67.4485073746586,2.669414231898934,0.020739998668432236,0.03001200035214424,0.01195599976927042
477,2022-04-19 23:59:18.843686,-40.0982911489593,-81.62502996587897,432.5670398532565,34.5291,29.6188,34.5291,33.2938,1005.6479,2.7382,328.95357661828757,67.46496130036917,2.808677306763851,25.736942291259766,-3.6288363933563232,1.3513696193695068,328.95519878821545,67.46750213074041,2.8793968719867515,0.0007444955408573151,-0.0008349567651748657,-0.00011301040649414062,328.98257418640884,67.40232846568016,2.879098264653975,0.02025200054049492,0.031231999397277832,0.012199999764561653
478,2022-04-19 23:59:29.087106,-40.4843744980108,-80.96733960474918,432.71819201984744,34.5469,29.7657,34.5469,33.2938,1005.6348,2.9515,328.98029631832065,67.42751820333916,3.026429927362793,25.782529830932617,-3.717393159866333,1.4990673065185547,328.9805592806037,67.42561258056072,3.1008254150196297,-0.0007827244699001312,-0.0014455914497375488,0.0008035376667976379,328.9520534861026,67.42137786327531,3.099008371256995,0.019763998687267303,0.030988000333309174,0.014151999726891518
479,2022-04-19 23:59:39.332962,-40.86621888448841,-80.30150590242424,432.86722032494123,34.5647,29.729,34.5647,33.2917,1005.6145,3.1852,328.9705974496992,67.38183789817012,3.258526585548996,25.949020385742188,-3.907301664352417,1.3216259479522705,328.9678687891258,67.3809294830105,3.320809799929873,0.00013385340571403503,-0.0005285143852233887,0.0004977863281965256,328.9658299776586,67.412928919272,3.3203989213626146,0.019763998687267303,0.03171999752521515,0.014151999726891518
480,2022-04-19 23:59:49.573120,-41.24342788568809,-79.62793368148058,433.01394480280834,34.6358,29.5607,34.6358,33.2917,1005.6477,3.3805,328.9936971494722,67.38360691716514,3.4376660123357405,25.973735809326172,-3.6133759021759033,1.43817937374115,328.99455433821305,67.38198816233185,3.4989057018774865,-0.002614405006170273,-0.0011393725872039795,0.0014137662947177887,329.0126953206486,67.39969201266052,3.497816500148281,0.020983999595046043,0.030499998480081558,0.010979999788105488
481,2022-04-19 23:59:59.815421,-41.616181881251535,-78.94601014911298,433.1584117728566,34.5113,29.6372,34.5113,33.2896,1005.6257,3.5285,328.9741184122164,67.45516680909937,3.568144183267552,25.918581008911133,-3.676797389984131,0.9303032159805298,328.97569618591467,67.45223665794543,3.605156978379851,0.0004405900835990906,-0.0017501488327980042,0.0011083222925662994,328.9824717335713,67.48572507544601,3.603291482962791,0.0226919986307621,0.030743999406695366,0.010491999797523022
482,2022-04-20 00:00:10.054942,-41.98419042930815,-78.25596496766197,433.300486027507,34.6002,29.7106,34.6002,33.2896,1005.6489,3.6577,328.90412946379126,67.5576333070279,3.7047744336508406,26.0772705078125,-3.3822906017303467,1.2433514595031738,328.9048944449783,67.56001704304823,3.7457773398988965,-0.00047537684440612793,-0.0023602917790412903,0.0008024163544178009,328.89289721770115,67.48591632074276,3.7426858255258195,0.019276000559329987,0.030988000333309174,0.01195599976927042
483,2022-04-20 00:00:20.295312,-42.34747604209558,-77.55745290145491,433.44015512006047,34.5291,29.6861,34.5291,33.2958,1005.6492,3.7968,328.91245887948406,67.51437088882504,3.83264795463135,26.34623146057129,-3.0905637741088867,1.1121467351913452,328.911389954879,67.51343515290874,3.8598308268675314,-0.0023073330521583557,8.368492126464844e-05,0.0017186012119054794,328.89503506691136,67.55348738220171,3.8612109519666973,0.02000799961388111,0.031964000314474106,0.012199999764561653
484,2022-04-20 00:00:30.537946,-42.70597128090407,-76.85028310937412,433.57737294746926,34.6002,29.5821,34.6002,33.2979,1005.6392,3.8985,328.9107513321916,67.58472866746534,3.929412952150213,26.349529266357422,-3.3441617488861084,0.9071016907691956,328.90889693583193,67.58250885598508,3.954011878446014,0.00013692304491996765,-0.0011379420757293701,-0.0010305587202310562,328.928004390035,67.543897796607,3.951891104708725,0.0226919986307621,0.031231999397277832,0.011711999773979187
485,2022-04-20 00:00:40.777757,-43.059381202456684,-76.13472232884716,433.71200817397533,34.4935,29.4842,34.4935,33.2854,1005.6694,3.9777,328.86490027229326,67.58127259174532,4.005014608525792,26.899812698364258,-3.5691325664520264,1.0696310997009277,328.8629297627177,67.58222198803995,4.033790195499056,-0.00016853585839271545,-0.00022115558385849,0.0008016172796487808,328.87955102806296,67.56083666574864,4.0341547568460046,0.018543999642133713,0.029767999425530434,0.012931999750435352
486,2022-04-20 00:00:51.007946,-43.40736027913621,-75.41118434889701,433.84391328766674,34.5469,29.7994,34.5469,33.2938,1005.6323,4.0857,328.90711425645856,67.53984066424002,4.1316467426246515,26.74371337890625,-3.1973679065704346,1.5279521942138672,328.9056355205032,67.5396835698891,4.171644330404246,-0.0026119761168956757,-0.0023584961891174316,0.00080135278403759,328.97787843135444,67.55439579736131,4.168316320731157,0.020739998668432236,0.030743999406695366,0.013663999736309052
487,2022-04-20 00:01:01.246837,-43.75042073103867,-74.67828214529172,433.97326684523404,34.5647,30.8549,34.5647,33.2875,1005.6409,4.2251,328.96528014743035,67.52413805933816,4.274794701023425,26.7635498046875,-3.3849244117736816,1.8303500413894653,328.96255490195153,67.5241517197165,4.328684893574826,-0.0013896599411964417,-0.00144176185131073,0.0008007269352674484,328.8922381044463,67.49049937767585,4.32580127308461,0.020495999604463577,0.03147599846124649,0.01268799975514412
488,2022-04-20 00:01:11.484174,-44.088044501103404,-73.93677674721343,434.0998585825215,34.5113,29.7749,34.5113,33.2938,1005.6394,4.3813,328.891804387434,67.50159843507711,4.432498219430318,27.3499813079834,-3.2507448196411133,1.8246403932571411,328.89185219875816,67.500348510459,4.481659359755132,0.00044303759932518005,-0.00021985918283462524,0.001411478966474533,328.87758734867657,67.59004255463961,4.482706513132259,0.02025200054049492,0.032207999378442764,0.011467999778687954
489,2022-04-20 00:01:21.730530,-44.42058389053711,-73.18553485917883,434.22380666482724,34.618,30.0411,34.618,33.2854,1005.6252,4.5404,328.88722474559546,67.64639844548138,4.603842906270197,27.500896453857422,-3.250929117202759,2.3981480598449707,328.8863334059088,67.64478652083726,4.669770880346922,0.001664966344833374,-0.0014411062002182007,0.001410776749253273,328.88689006632615,67.62665236859088,4.668441554779708,0.020739998668432236,0.0302559994161129,0.014151999726891518
490,2022-04-20 00:01:31.962771,-44.74703294223812,-72.42650495741223,434.3447249241584,34.458,29.5607,34.458,33.2896,1005.6438,4.7148,328.8724168954749,67.57298074209292,4.7657691891314515,27.575122833251953,-3.068509578704834,2.2168397903442383,328.8718909709088,67.5714371193405,4.819776348672389,0.001970164477825165,-0.001746147871017456,0.0007997732609510422,328.9117007284862,67.52916507856729,4.8184811740510245,0.02122800052165985,0.030743999406695366,0.009027999825775623
491,2022-04-20 00:01:42.210632,-45.068265643796856,-71.65731401786987,434.4629267144868,34.5469,29.9064,34.5469,33.2917,1005.6411,4.8663,328.8630288004607,67.64971791741802,4.902243198937476,27.6171817779541,-2.9518277645111084,1.730465054512024,328.8613793097761,67.64840652109737,4.928737502727955,-0.00016733258962631226,-0.001439996063709259,-0.00011676549911499023,328.8601157247797,67.54227221158455,4.926705521449877,0.02025200054049492,0.032207999378442764,0.012443999759852886
492,2022-04-20 00:01:52.449849,-45.38338140232626,-70.87975180141167,434.57807076138323,34.5291,29.7963,34.5291,33.2854,1005.6516,4.9435,328.8750533484945,67.56903972294182,4.9658668379429685,27.6949405670166,-3.128715991973877,1.7639957666397095,328.8715665369232,67.56854794932158,4.994064420157719,0.00013878941535949707,-0.002355441451072693,-0.000422721728682518,328.94374456097734,67.44798145009251,4.995049674945494,0.020495999604463577,0.031231999397277832,0.01659199967980385
493,2022-04-20 00:02:02.620775,-45.690443645514485,-70.09852358321511,434.68945113070646,34.5647,29.4047,34.5647,33.2875,1005.6387,5.0396,328.9629681283963,67.33889649885825,5.083246200150576,27.82110023498535,-3.125748872756958,2.1342363357543945,328.9636135812729,67.33977759326118,5.125318031003739,0.0004449114203453064,-0.001438431441783905,-0.00011706724762916565,328.99639507419437,67.42163741046377,5.1216421085698025,0.019519999623298645,0.0302559994161129,0.01268799975514412
494,2022-04-20 00:02:12.865889,-45.99374669555194,-69.30233040019247,434.7986180075681,34.6002,29.6525,34.6002,33.2938,1005.6331,5.1725,329.0014152632343,67.41820865550044,5.233894986918493,27.730712890625,-3.112179756164551,2.802166700363159,329.00283594258167,67.41928782538929,5.302340739478014,-0.001387074589729309,8.923560380935669e-05,-0.00042238086462020874,329.0105301506817,67.35925046258488,5.302408187596067,0.02025200054049492,0.0302559994161129,0.010003999806940556
495,2022-04-20 00:02:23.105188,-46.290607388517934,-68.49760864164843,434.9045913257354,34.5469,29.6433,34.5469,33.2917,1005.6216,5.3665,328.9816008844521,67.44547477066712,5.432920296030318,28.154617309570312,-3.205273151397705,2.747117519378662,328.98127645046657,67.44196405343374,5.494681854713335,0.0010569728910923004,-0.0005211979150772095,-0.0004224926233291626,329.0274656047288,67.50170088791467,5.492275493691374,0.019276000559329987,0.030743999406695366,0.017324000597000122
496,2022-04-20 00:02:33.345957,-46.581149500787845,-67.68369025983925,435.0074116614526,34.618,29.8422,34.618,33.275,1005.6589,5.5281,329.07396211750364,67.3620235193879,5.561572885463032,28.109912872314453,-3.004068613052368,2.1230437755584717,329.07440607979964,67.36295925530419,5.590257972429792,-0.0010811947286128998,-0.0014374703168869019,-0.0010333117097616196,329.11100906356177,67.31921189367027,5.588543168061296,0.01903199963271618,0.030988000333309174,0.010003999806940556
497,2022-04-20 00:02:43.578029,-46.864967338917005,-66.86138351599723,435.10693308720295,34.5113,29.8697,34.5113,33.2792,1005.655,5.627,329.1226852719479,67.41526484396816,5.664774055614163,28.357860565185547,-3.0338470935821533,2.3465921878814697,329.1213636303435,67.41654891953212,5.700764029898252,-0.0004701763391494751,0.0019221305847167969,-0.0007281433790922165,329.10963278044403,67.4542925448856,5.7031904546008985,0.01903199963271618,0.031231999397277832,0.013663999736309052
498,2022-04-20 00:02:53.801490,-47.14193444042789,-66.03076852605021,435.20311134574183,34.618,29.5882,34.618,33.2792,1005.6724,5.745,329.1439442357396,67.43243593954156,5.782593111249589,29.11583137512207,-2.7033205032348633,2.543804883956909,329.14278310358065,67.42818756187782,5.816386325941874,0.0001409687101840973,-0.0017427578568458557,0.0007987022399902344,329.19086763533755,67.3740719730838,5.8155248683328065,0.02025200054049492,0.031231999397277832,0.012443999759852886
499,2022-04-20 00:03:04.040414,-47.412580579816854,-65.18986788312603,435.2961280479379,34.5113,29.6831,34.5113,33.2792,1005.6323,5.8439,329.18576206893295,67.39209684230347,5.871857707286132,28.865556716918945,-2.612230062484741,2.585338592529297,329.1860045406485,67.39084691768537,5.9048765492812665,-0.003218412399291992,-0.0011314526200294495,0.0014095064252614975,329.1696257470188,67.47312337642734,5.904758301631261,0.01903199963271618,0.030743999406695366,0.010735999792814255
500,2022-04-20 00:03:14.275524,-47.67623923649601,-64.3403397437257,435.385751888519,34.458,29.6403,34.458,33.2854,1005.6406,5.9448,329.1801510685298,67.53885028681036,5.9785473965558475,28.004199981689453,-3.1150333881378174,2.2426695823669434,329.1805403893125,67.53876149435115,6.00772852601108,0.0019743964076042175,-0.002963561564683914,0.0007986333221197128,329.17868940804743,67.5189334551906,6.003525825237407,0.019276000559329987,0.029767999425530434,0.012931999750435352
501,2022-04-20 00:03:24.514176,-47.932974783399885,-63.48161602231701,435.47200507130185,34.4758,29.9799,34.4758,33.2687,1005.6348,6.0232,329.18098093651395,67.4989141707333,6.042242752547624,28.217966079711914,-3.2924442291259766,2.1529898643493652,329.1826748234281,67.49890734054414,6.064778107940435,-0.0007739700376987457,-0.001435607671737671,-0.0019497815519571304,329.2052588439188,67.48965926440793,6.0618893648083425,0.02025200054049492,0.030988000333309174,0.009759999811649323
502,2022-04-20 00:03:34.753397,-48.18257592892778,-62.61402002653177,435.5548169391449,34.3869,29.6678,34.3869,33.2729,1005.6519,6.0904,329.18241186114506,67.58963274328941,6.119206177888974,28.705175399780273,-2.899677038192749,2.333613395690918,329.1830163328866,67.58729681859326,6.142138111140469,-0.001384250819683075,9.182095527648926e-05,-0.00011716783046722412,329.2504951867918,67.61466538659751,6.141236526170028,0.019763998687267303,0.029767999425530434,0.012931999750435352
503,2022-04-20 00:03:44.986368,-48.42474943690426,-61.73823539127723,435.63409269937785,34.4402,29.8391,34.4402,33.2854,1005.6274,6.1626,329.23868578971684,67.59283610201014,6.194541030000099,28.529874801635742,-2.941815137863159,2.7417032718658447,329.2389419218107,67.58811644129366,6.236087790060817,-0.0004673376679420471,-0.0005189701914787292,0.0011047348380088806,329.22350227919185,67.50854473746301,6.235453863128476,0.019763998687267303,0.03147599846124649,0.013419999741017818
504,2022-04-20 00:03:55.234883,-48.65987499221128,-60.85247596389323,435.70995727186045,34.5113,29.8299,34.5113,33.2729,1005.6245,6.2545,329.2388189784056,67.49650311395628,6.279322460620175,28.898160934448242,-2.41125226020813,2.736417531967163,329.2380949783536,67.49607964222774,6.3044054765734,0.00044918060302734375,-0.0011295303702354431,0.0014100279659032822,329.20726691953473,67.56206609979924,6.304546349225032,0.022447999566793442,0.03147599846124649,0.010735999792814255
505,2022-04-20 00:04:05.474495,-48.88725093595826,-59.95898423598345,435.7821857432382,34.4402,29.6647,34.4402,33.2667,1005.6426,6.332,329.14276261301313,67.63294980300563,6.35800453231143,28.914257049560547,-2.2228610515594482,2.737300157546997,329.13941240522524,67.63246485957455,6.3806030669540625,0.0028922706842422485,0.0010088905692100525,0.0001878291368484497,329.08270817473584,67.69212656197462,6.38373556246216,0.020495999604463577,0.03147599846124649,0.012931999750435352
506,2022-04-20 00:04:15.724829,-49.10718377950377,-59.05618073793067,435.85087814799124,34.5113,29.628,34.5113,33.2687,1005.6306,6.3934,329.0797985141494,67.69158014684102,6.401415507128738,29.11037254333496,-2.6421003341674805,2.2000861167907715,329.07908475938115,67.69419610929313,6.406507840041805,-0.00016187876462936401,-0.0008235573768615723,0.0007980987429618835,329.1271966118947,67.55541349554764,6.40911825296522,0.020983999595046043,0.03171999752521515,0.012199999764561653
507,2022-04-20 00:04:25.963122,-49.31906282196687,-58.146215311828875,435.9158471935112,34.5291,29.8636,34.5291,33.2667,1005.6155,6.4338,329.11080415788666,67.58342410133388,6.462125216679573,29.2934627532959,-2.5228638648986816,2.5294289588928223,329.1104660635227,67.5841685919534,6.475897866254081,0.00014413893222808838,-0.0008229911327362061,0.0011032409965991974,329.1150866864963,67.59370353603474,6.475376637443044,0.019519999623298645,0.03171999752521515,0.012931999750435352
508,2022-04-20 00:04:36.206889,-49.52313111165958,-57.227720016623714,435.9771719960666,34.458,29.371,34.458,33.2729,1005.6201,6.4635,329.1392450655906,67.59825244202196,6.4574286078515435,29.737552642822266,-2.484917163848877,2.158142328262329,329.1369398767457,67.59836172504869,6.454755015678306,-0.0019931048154830933,-0.0011283233761787415,0.0017137136310338974,329.07190623056346,67.69763852463483,6.457292004068143,0.020983999595046043,0.031231999397277832,0.011223999783396721
509,2022-04-20 00:04:46.444872,-49.719040469211905,-56.301902477923626,436.0347514777466,34.5291,29.7535,34.5291,33.2625,1005.6313,6.458,329.04438398330285,67.74797701881782,6.4599280302009445,29.571269989013672,-2.2641007900238037,2.317164659500122,329.04166556801323,67.74753305652176,6.461188626989635,0.0007562935352325439,0.0013153180480003357,0.0017132703214883804,328.98347918647386,67.76512762382372,6.464409488070119,0.019763998687267303,0.031231999397277832,0.013175999745726585
510,2022-04-20 00:04:56.683500,-49.90680642799318,-55.36836219198744,436.0885946418667,34.618,29.7902,34.618,33.2583,1005.6091,6.4783,328.9989119989035,67.75231418894077,6.4948337119542945,29.429521560668945,-2.347172260284424,2.6780614852905273,329.0000526404949,67.74915181135506,6.514832505844092,-0.00015904009342193604,0.0019261837005615234,0.0004911739379167557,329.00391511247057,67.65347452146152,6.518376947136506,0.02025200054049492,0.030743999406695366,0.013663999736309052
511,2022-04-20 00:05:06.920871,-50.08627384481003,-54.427513945880214,436.13866039459185,34.5113,29.8238,34.5113,33.2646,1005.625,6.5409,329.0029213199463,67.62117455687653,6.5679739389077305,29.209447860717773,-2.2798702716827393,2.647237539291382,329.00232026329934,67.62550489681031,6.584624659443752,0.00045248493552207947,-0.0011277645826339722,0.000796368345618248,329.03067579363864,67.53872051321613,6.584767239642676,0.019519999623298645,0.030988000333309174,0.012931999750435352
512,2022-04-20 00:05:17.173297,-50.25759572520157,-53.47809520556592,436.18499158001543,34.4758,29.7718,34.4758,33.2687,1005.6206,6.5837,329.04662087025605,67.53488877709175,6.580418970462317,29.597745895385742,-2.433854579925537,2.303955316543579,329.04819181376513,67.53406915439136,6.583632574466807,0.0010630637407302856,-0.0020437613129615784,-0.00011988729238510132,329.0649223621371,67.50461737869026,6.580594420946621,0.020983999595046043,0.03171999752521515,0.011711999773979187
513,2022-04-20 00:05:27.425458,-50.420393761660705,-52.52172771265007,436.2274852980613,34.4758,29.9248,34.4758,33.2625,1005.6252,6.5855,329.0471570401059,67.54901360829534,6.588206666776601,29.758914947509766,-2.412982940673828,2.3751003742218018,329.04713996463295,67.55099436315464,6.592804237861666,0.00014691054821014404,-0.0005164071917533875,0.001407066360116005,329.0114966224493,67.51291605853183,6.59225312697301,0.020495999604463577,0.029279999434947968,0.014883999712765217
514,2022-04-20 00:05:37.667776,-50.57441483946163,-51.55962686543762,436.26608015323643,34.5113,29.6708,34.5113,33.2667,1005.6189,6.5941,328.99199643236886,67.4241850710242,6.594126306352886,30.113557815551758,-2.349557876586914,2.2238070964813232,328.9920988852064,67.42863152417387,6.58806323280403,0.0007578432559967041,-0.0008214116096496582,-0.0004253573715686798,328.9979386969468,67.3251268374915,6.586776169032306,0.02122800052165985,0.029523998498916626,0.01268799975514412
515,2022-04-20 00:05:47.915156,-50.71979098548518,-50.59065744168728,436.3008121970365,34.5291,29.8238,34.5291,33.2604,1005.6299,6.5865,328.9490106368274,67.31366578006421,6.586493569955397,30.067249298095703,-2.5836615562438965,2.2699170112609863,328.9497995236765,67.3102301949117,6.589350296575755,0.0016739293932914734,0.0013170614838600159,-0.0004251096397638321,328.9500385802975,67.312210949771,6.590875563194783,0.020739998668432236,0.031964000314474106,0.015615999698638916
516,2022-04-20 00:05:58.156146,-50.85626246795967,-49.61621009684605,436.33162079434265,34.5113,29.7565,34.5113,33.2604,1005.6321,6.582,328.96618856259,67.24494041663554,6.57810865897556,30.01152992248535,-2.664113759994507,2.2120840549468994,328.96756826080235,67.24628596390204,6.578065116519601,0.00045200809836387634,9.54940915107727e-05,-0.0013414602726697922,328.9856170356841,67.20019584738279,6.577820083483127,0.02025200054049492,0.029767999425530434,0.012443999759852886
517,2022-04-20 00:06:08.405373,-50.9839245162857,-48.63523765101914,436.35852734157413,34.5469,29.729,34.5469,33.2583,1005.5759,6.593,328.9636067510837,67.2024498098089,6.602510363559077,30.336362838745117,-2.5398247241973877,2.3758721351623535,328.96284518499124,67.20473792318086,6.601863203135218,-0.00046476349234580994,-0.0014311149716377258,-0.0010359566658735275,328.96699794000665,67.20066030024635,6.598912134526949,0.020495999604463577,0.0287919994443655,0.01512799970805645
518,2022-04-20 00:06:18.627575,-51.10227914053001,-47.6514241808389,436.38143205167825,34.458,29.7412,34.458,33.2562,1005.6287,6.6051,328.9433074288704,67.10289297246679,6.612464937387547,30.73859405517578,-2.309903383255005,2.6997733116149902,328.94284639110145,67.10412923670657,6.623181504195297,-0.00046477094292640686,-0.0008201971650123596,-0.0016469303518533707,328.932884560197,67.06324372433487,6.620919430919553,0.019763998687267303,0.030499998480081558,0.01195599976927042
519,2022-04-20 00:06:28.874782,-51.21184234999753,-46.66015917026704,436.4004340862823,34.4935,29.8177,34.4935,33.2625,1005.5862,6.6437,328.9321639752396,67.0938702925732,6.6662065733245,30.926319122314453,-2.3812992572784424,2.9995546340942383,328.9328640696295,67.09565297194658,6.687089876711814,0.00014536455273628235,-0.0005147457122802734,-0.002257084473967552,328.9012573692453,67.22328188677744,6.68694729651289,0.02147199958562851,0.031231999397277832,0.010979999788105488
520,2022-04-20 00:06:39.120547,-51.312225879831495,-45.6643127359651,436.4154555769934,34.5113,29.7994,34.5113,33.2479,1005.6101,6.7134,328.8638928193907,67.29077098596633,6.733638469679097,31.12847137451172,-2.178807497024536,2.9778571128845215,328.86334640425713,67.28595570260147,6.749182699569577,-0.00015953928232192993,0.00040142983198165894,0.0011022575199604034,328.90007574651884,67.38472706818902,6.748677692457819,0.019519999623298645,0.03147599846124649,0.010735999792814255
521,2022-04-20 00:06:49.359007,-51.403303027006345,-44.664933364779095,436.42647776587637,34.5291,29.8758,34.5291,33.2521,1005.6396,6.7714,328.91385223807475,67.46063096043538,6.787161112675786,31.199777603149414,-2.422173023223877,2.7781589031219482,328.91165291716203,67.46287809267231,6.79167245262258,-0.00046490877866744995,-0.0017360448837280273,-0.0010352898389101028,328.8962030292594,67.55630825032891,6.789503013787455,0.020983999595046043,0.030743999406695366,0.010491999797523022
522,2022-04-20 00:06:59.598825,-51.48511288472193,-43.66133420517027,436.43350304353686,34.458,29.7106,34.458,33.2417,1005.6245,6.7934,328.86107878145265,67.6276495762097,6.797104160560032,31.21036148071289,-2.3257150650024414,2.656186819076538,328.86153981922166,67.6266250478342,6.8015245736135,-0.0016859322786331177,-0.00020851939916610718,0.0007972735911607742,328.8567586868026,67.61127761276919,6.801659469849608,0.020495999604463577,0.03171999752521515,0.012443999759852886
523,2022-04-20 00:07:09.837959,-51.557558312233176,-42.65434507991807,436.4365166518513,34.5113,29.8238,34.5113,33.2438,1005.6282,6.8178,328.8590672907421,67.63062753868783,6.836469102067754,31.098350524902344,-2.4179205894470215,2.991093873977661,328.8577422340431,67.63428852008295,6.851126261139779,-0.0022966302931308746,0.0007081776857376099,-0.0004243869334459305,328.84800238428664,67.65578312540099,6.8521179192299,0.02147199958562851,0.031231999397277832,0.01439599972218275
